,pid,Ted Budd,Cheri Beasley,Shannon W. Bray,Matthew Hoh,Write-In (Miscellaneous),Michelle Estelle Lewis,County,prec_id,d_margin
1973,NORTHAMPTON_LAKE G,272,135,3,0,0,,NORTHAMPTON,LAKE G,-33.660933660933665
1974,NORTHAMPTON_LASKER,77,11,1,0,0,,NORTHAMPTON,LASKER,-75.0
1975,NORTHAMPTON_NEWTOW,143,54,2,3,0,,NORTHAMPTON,NEWTOW,-45.17766497461929
1976,NORTHAMPTON_RICH S,97,130,2,2,0,,NORTHAMPTON,RICH S,14.537444933920703
1977,NORTHAMPTON_SEABOA,105,160,0,2,1,,NORTHAMPTON,SEABOA,20.754716981132077
1978,NORTHAMPTON_SEVERN,91,47,1,2,0,,NORTHAMPTON,SEVERN,-31.88405797101449
1979,NORTHAMPTON_WOPO,136,96,4,0,0,,NORTHAMPTON,WOPO,-17.24137931034483
1980,NORTHAMPTON_ABSENTEE MAIL,46,125,2,1,0,,NORTHAMPTON,ABSENTEE MAIL,46.198830409356724
1981,NORTHAMPTON_OS GASTON,450,914,15,5,0,,NORTHAMPTON,OS GASTON,34.01759530791789
1982,NORTHAMPTON_OS JACKSON,540,758,11,4,0,,NORTHAMPTON,OS JACKSON,16.79506933744222
1983,NORTHAMPTON_OS RICH SQUARE,71,421,4,1,0,,NORTHAMPTON,OS RICH SQUARE,71.13821138211382
1984,NORTHAMPTON_PROVISIONAL,1,1,0,0,0,,NORTHAMPTON,PROVISIONAL,0.0
1985,ONSLOW_BC21,1539,512,44,18,4,,ONSLOW,BC21,-50.07313505607021
1986,ONSLOW_BM08,1495,1262,60,24,0,,ONSLOW,BM08,-8.451215088864709
1987,ONSLOW_CL10,978,235,26,7,2,,ONSLOW,CL10,-61.25309150865622
1988,ONSLOW_CR07,1465,514,36,27,2,,ONSLOW,CR07,-48.05457301667509
1989,ONSLOW_EN03,1871,1809,70,63,5,,ONSLOW,EN03,-1.684782608695652
1990,ONSLOW_FS16,1829,604,48,14,2,,ONSLOW,FS16,-50.34936292642828
1991,ONSLOW_GB12,1509,616,49,30,3,,ONSLOW,GB12,-42.023529411764706
1992,ONSLOW_HM05,1266,732,33,22,3,,ONSLOW,HM05,-26.726726726726728
1993,ONSLOW_HN14,825,217,20,15,2,,ONSLOW,HN14,-58.34932821497121
1994,ONSLOW_HR17,1223,451,35,16,1,,ONSLOW,HR17,-46.117084826762245
1995,ONSLOW_HU20,1112,277,31,18,5,,ONSLOW,HU20,-60.115190784737216
1996,ONSLOW_JA01,631,441,28,18,0,,ONSLOW,JA01,-17.723880597014926
1997,ONSLOW_ML23,384,148,10,1,0,,ONSLOW,ML23,-44.3609022556391
1998,ONSLOW_MT24,837,188,14,5,1,,ONSLOW,MT24,-63.31707317073171
1999,ONSLOW_NE22A,715,674,30,32,0,,ONSLOW,NE22A,-2.9517638588912885
2000,ONSLOW_NE22B,1341,867,51,25,3,,ONSLOW,NE22B,-21.467391304347828
2001,ONSLOW_NM13,550,72,6,2,2,,ONSLOW,NM13,-76.84887459807074
2002,ONSLOW_NR02,72,389,7,8,1,,ONSLOW,NR02,68.76355748373102
2003,ONSLOW_RL09,1896,657,41,15,4,,ONSLOW,RL09,-48.531139835487664
2004,ONSLOW_SF18,2118,654,57,25,1,,ONSLOW,SF18,-52.81385281385281
2005,ONSLOW_SW19,2118,766,49,27,5,,ONSLOW,SW19,-46.87933425797504
2006,ONSLOW_TL06,1126,456,29,17,5,,ONSLOW,TL06,-42.35145385587863
2007,ONSLOW_VR15,662,190,28,13,0,,ONSLOW,VR15,-55.39906103286385
2008,ONSLOW_WN04,1544,813,44,22,2,,ONSLOW,WN04,-31.014000848536277
2009,ORANGE_CA,222,117,5,0,0,0.0,ORANGE,CA,-30.973451327433626
2010,ORANGE_CB1,50,453,6,10,0,0.0,ORANGE,CB1,80.11928429423459
2011,ORANGE_CF1,205,579,12,11,0,0.0,ORANGE,CF1,47.704081632653065
2012,ORANGE_CG,246,157,12,4,0,0.0,ORANGE,CG,-22.084367245657567
2013,ORANGE_CH,36,234,4,2,0,0.0,ORANGE,CH,73.33333333333333
2014,ORANGE_CO,59,338,5,3,0,0.0,ORANGE,CO,70.27707808564232
2015,ORANGE_CS1,155,167,8,5,0,0.0,ORANGE,CS1,3.7267080745341614
2016,ORANGE_CW,684,255,15,4,0,0.0,ORANGE,CW,-45.68690095846645
2017,ORANGE_CX,508,505,27,6,1,0.0,ORANGE,CX,-0.29615004935834155
2018,ORANGE_DA,124,576,8,5,1,0.0,ORANGE,DA,64.57142857142857
2019,ORANGE_DM,75,358,4,3,0,0.0,ORANGE,DM,65.35796766743648
2020,ORANGE_EA1,47,235,5,6,1,0.0,ORANGE,EA1,66.66666666666666
2021,ORANGE_EF,291,188,10,4,1,0.0,ORANGE,EF,-21.50313152400835
2022,ORANGE_EH,59,276,4,6,1,0.0,ORANGE,EH,64.77611940298507
2023,ORANGE_ENO,328,261,12,5,3,0.0,ORANGE,ENO,-11.37521222410866
2024,ORANGE_ES,73,322,8,2,0,0.0,ORANGE,ES,63.037974683544306
2025,ORANGE_GB,309,483,14,14,0,0.0,ORANGE,GB,21.96969696969697
2026,ORANGE_GL,122,368,9,4,0,0.0,ORANGE,GL,50.204081632653065
2027,ORANGE_H,43,211,1,7,0,0.0,ORANGE,H,66.14173228346458
2028,ORANGE_HE,159,198,14,11,0,0.0,ORANGE,HE,10.92436974789916
2029,ORANGE_HF,114,400,10,7,2,0.0,ORANGE,HF,55.6420233463035
2030,ORANGE_HN,244,283,14,2,0,0.0,ORANGE,HN,7.400379506641366
2031,ORANGE_KM,81,297,6,6,0,0.0,ORANGE,KM,57.14285714285714
2032,ORANGE_NC,73,293,4,5,0,0.0,ORANGE,NC,60.10928961748634
2033,ORANGE_NS,33,323,2,4,0,0.0,ORANGE,NS,81.46067415730337
2034,ORANGE_OG,404,434,22,8,2,0.0,ORANGE,OG,3.579952267303103
2035,ORANGE_OW1,52,442,9,13,0,0.0,ORANGE,OW1,78.94736842105263
2036,ORANGE_PA,180,308,6,3,0,0.0,ORANGE,PA,26.229508196721312
2037,ORANGE_RE,129,418,11,7,1,0.0,ORANGE,RE,52.833638025594155
2038,ORANGE_RF,88,377,8,3,0,0.0,ORANGE,RF,62.1505376344086
2039,ORANGE_SJ,132,386,9,6,0,0.0,ORANGE,SJ,49.034749034749034
2040,ORANGE_SM,396,263,9,3,0,0.0,ORANGE,SM,-20.18209408194234
2041,ORANGE_TH1,32,272,5,5,0,0.0,ORANGE,TH1,78.94736842105263
2042,ORANGE_TO,284,174,13,4,0,0.0,ORANGE,TO,-24.017467248908297
2043,ORANGE_UNC,89,650,9,13,2,0.0,ORANGE,UNC,75.91339648173206
2044,ORANGE_WC,292,278,11,3,0,0.0,ORANGE,WC,-2.456140350877193
2045,ORANGE_WD,102,337,8,4,0,0.0,ORANGE,WD,53.53075170842825
2046,ORANGE_WDS,16,301,0,3,0,0.0,ORANGE,WDS,89.90536277602523
2047,ORANGE_WH,103,292,5,5,1,0.0,ORANGE,WH,47.848101265822784
2048,ORANGE_WW1,43,354,1,4,0,0.0,ORANGE,WW1,78.33753148614609
2049,ORANGE_ABSENTEE,400,4061,29,46,3,0.0,ORANGE,ABSENTEE,82.06680116565792
2050,ORANGE_OS BOE,2548,7045,75,50,4,2.0,ORANGE,OS BOE,46.877931825289274
2051,ORANGE_OS CHL,682,6060,43,55,1,0.0,ORANGE,OS CHL,79.76861465440523
2052,ORANGE_OS COTC,289,3448,23,34,0,0.0,ORANGE,OS COTC,84.53304789938453
2053,ORANGE_OS CTH,577,8151,41,59,2,0.0,ORANGE,OS CTH,86.7781851512374
2054,ORANGE_OS ERC,2029,2288,50,32,2,1.0,ORANGE,OS ERC,5.999536715311559
2055,ORANGE_OS SC,988,6872,43,38,0,0.0,ORANGE,OS SC,74.86005089058524
2056,ORANGE_PROVISIONAL,18,37,0,1,0,0.0,ORANGE,PROVISIONAL,34.54545454545455
2057,ORANGE_TRANSFER,0,0,0,0,0,0.0,ORANGE,TRANSFER,
2058,PAMLICO_1AL A,180,69,4,1,0,0.0,PAMLICO,1AL A,-44.57831325301205
2059,PAMLICO_1GB,460,92,5,5,1,0.0,PAMLICO,1GB,-66.66666666666666
2060,PAMLICO_1RB,617,185,17,7,1,1.0,PAMLICO,1RB,-53.86533665835411
2061,PAMLICO_2OT,865,665,22,13,1,0.0,PAMLICO,2OT,-13.071895424836603
2062,PAMLICO_2SW,166,73,4,1,0,0.0,PAMLICO,2SW,-38.912133891213394
2063,PAMLICO_3BY,420,397,10,6,0,0.0,PAMLICO,3BY,-2.8151774785801713
2064,PAMLICO_4HB,110,8,5,1,0,0.0,PAMLICO,4HB,-86.4406779661017
2065,PAMLICO_4MSIC,49,57,0,0,0,0.0,PAMLICO,4MSIC,7.547169811320755
2066,PAMLICO_4VM A,54,64,3,1,0,0.0,PAMLICO,4VM A,8.47457627118644
2067,PAMLICO_5AP,987,481,22,10,1,0.0,PAMLICO,5AP,-34.468664850136236
2068,PASQUOTANK_EAST,712,832,32,22,1,5.0,PASQUOTANK,EAST,7.772020725388601
2069,PASQUOTANK_MH,1266,1059,38,21,3,1.0,PASQUOTANK,MH,-8.903225806451614
2070,PASQUOTANK_NEW,557,432,18,2,1,1.0,PASQUOTANK,NEW,-12.639029322548028
2071,PASQUOTANK_NIX,1592,771,31,12,3,1.0,PASQUOTANK,NIX,-34.74396953025815
2072,PASQUOTANK_NORTH,346,557,23,9,0,2.0,PASQUOTANK,NORTH,23.366555924695458
2073,PASQUOTANK_PRO,1810,827,48,29,1,1.0,PASQUOTANK,PRO,-37.2772089495639
2074,PASQUOTANK_SAL,553,206,14,6,1,0.0,PASQUOTANK,SAL,-45.718050065876156
2075,PASQUOTANK_SOUTH,250,975,22,8,0,6.0,PASQUOTANK,SOUTH,59.183673469387756
2076,PASQUOTANK_WEST,218,809,17,7,0,3.0,PASQUOTANK,WEST,57.54625121713729
2077,PENDER_CF11,1092,432,25,23,0,,PENDER,CF11,-43.30708661417323
2078,PENDER_CL05,275,400,5,3,0,,PENDER,CL05,18.51851851851852
2079,PENDER_CS04,326,215,13,3,0,,PENDER,CS04,-20.51756007393715
2080,PENDER_CT03,27,51,0,1,0,,PENDER,CT03,30.76923076923077
2081,PENDER_GR06,403,312,15,3,0,,PENDER,GR06,-12.727272727272727
2082,PENDER_LC09,586,236,12,8,0,,PENDER,LC09,-42.579075425790755
2083,PENDER_LT18,1994,734,40,16,0,,PENDER,LT18,-46.18768328445748
2084,PENDER_LU16,459,141,13,10,1,,PENDER,LU16,-53.0
2085,PENDER_MT19,1497,690,45,10,0,,PENDER,MT19,-36.89986282578875
2086,PENDER_NB02,742,337,13,6,0,,PENDER,NB02,-37.53475440222428
2087,PENDER_PL10,185,47,6,1,0,,PENDER,PL10,-59.48275862068966
2088,PENDER_RP20,513,303,15,7,1,,PENDER,RP20,-25.735294117647058
2089,PENDER_SB02,1035,596,27,8,1,,PENDER,SB02,-26.91600245248314
2090,PENDER_SC13,1598,821,27,15,1,,PENDER,SC13,-32.12071103761885
2091,PENDER_SH12,884,341,17,3,2,,PENDER,SH12,-44.326530612244895
2092,PENDER_SP15,1555,714,23,17,0,,PENDER,SP15,-37.06478624944909
2093,PENDER_UH08,123,258,3,2,0,,PENDER,UH08,35.43307086614173
2094,PENDER_UT14,1891,752,40,20,1,,PENDER,UT14,-43.094967839576235
2095,PENDER_UU17,281,168,6,3,0,,PENDER,UU17,-25.16703786191537
2096,PERQUIMANS_BELVID,198,44,0,1,0,,PERQUIMANS,BELVID,-63.63636363636363
2097,PERQUIMANS_BETHEL,554,134,9,8,0,,PERQUIMANS,BETHEL,-61.04651162790697
2098,PERQUIMANS_EAST H,80,103,5,4,0,,PERQUIMANS,EAST H,12.568306010928962
2099,PERQUIMANS_NEW HO,608,122,7,2,1,,PERQUIMANS,NEW HO,-66.57534246575342
2100,PERQUIMANS_NICANO,80,23,2,1,0,,PERQUIMANS,NICANO,-55.33980582524271
2101,PERQUIMANS_PARKVI,283,120,7,3,0,,PERQUIMANS,PARKVI,-40.44665012406948
2102,PERQUIMANS_WEST H,148,44,3,2,0,,PERQUIMANS,WEST H,-54.166666666666664
2103,PERQUIMANS_ABSENTEE,60,78,1,4,1,,PERQUIMANS,ABSENTEE,13.043478260869565
2104,PERQUIMANS_OS-BOE,1797,887,23,14,0,,PERQUIMANS,OS-BOE,-33.904619970193735
2105,PERQUIMANS_PROVISIONAL,5,2,0,0,0,,PERQUIMANS,PROVISIONAL,-42.857142857142854
2106,PERQUIMANS_TRANSFER,0,0,0,0,0,,PERQUIMANS,TRANSFER,
2107,PERSON_ALVI,656,506,18,6,1,,PERSON,ALVI,-12.908777969018933
2108,PERSON_CUCL,738,384,19,4,1,,PERSON,CUCL,-31.550802139037433
2109,PERSON_FLRI,2131,907,40,21,0,,PERSON,FLRI,-40.28966425279789
2110,PERSON_HLWY,464,182,7,7,0,,PERSON,HLWY,-43.653250773993804
2111,PERSON_MTTZ,1016,442,30,10,0,,PERSON,MTTZ,-39.36899862825789
2112,PERSON_OLHI,718,277,18,8,0,,PERSON,OLHI,-44.321608040201006
2113,PERSON_PNTH,896,948,32,19,1,,PERSON,PNTH,2.8199566160520604
2114,PERSON_RCTL,1083,1087,35,9,0,,PERSON,RCTL,0.18433179723502305
2115,PERSON_ROX4,400,454,16,5,0,,PERSON,ROX4,6.323185011709602
2116,PERSON_SWST,808,406,14,2,0,,PERSON,SWST,-33.113673805601316
2117,PERSON_WDSD,291,312,5,4,0,,PERSON,WDSD,3.482587064676617
2118,PITT_0101,441,370,16,7,0,0.0,PITT,0101,-8.75462392108508
2119,PITT_0200A,393,220,6,4,0,0.0,PITT,0200A,-28.221859706362153
2120,PITT_0200B,246,250,5,2,1,1.0,PITT,0200B,0.8064516129032258
2121,PITT_0301,291,320,8,2,1,0.0,PITT,0301,4.746317512274959
2122,PITT_0401,222,237,15,5,0,0.0,PITT,0401,3.2679738562091507
2123,PITT_0501,312,72,6,1,1,0.0,PITT,0501,-62.5
2124,PITT_0601,840,157,13,2,0,0.0,PITT,0601,-68.50551654964895
2125,PITT_0701,450,150,1,3,2,0.0,PITT,0701,-50.0
2126,PITT_0800A,534,371,10,4,0,0.0,PITT,0800A,-18.011049723756905
2127,PITT_0800B,385,317,11,7,0,0.0,PITT,0800B,-9.686609686609685
2128,PITT_0901,214,101,9,1,0,0.0,PITT,0901,-35.87301587301587
2129,PITT_1001,490,268,15,10,0,0.0,PITT,1001,-29.287598944591032
2130,PITT_1101,238,112,1,3,0,0.0,PITT,1101,-36.0
2131,PITT_1102A,457,248,9,8,1,0.0,PITT,1102A,-29.645390070921984
2132,PITT_1102B,776,264,17,9,0,0.0,PITT,1102B,-49.23076923076923
2133,PITT_1201,449,243,11,4,2,0.0,PITT,1201,-29.76878612716763
2134,PITT_1301,263,71,2,3,0,0.0,PITT,1301,-57.48502994011976
2135,PITT_1403A1,352,232,9,9,0,0.0,PITT,1403A1,-20.54794520547945
2136,PITT_1403A2,311,231,7,3,0,0.0,PITT,1403A2,-14.760147601476014
2137,PITT_1403B,400,295,15,4,3,0.0,PITT,1403B,-15.107913669064748
2138,PITT_1501,10,82,3,2,0,0.0,PITT,1501,78.26086956521739
2139,PITT_1503,45,273,4,4,0,0.0,PITT,1503,71.69811320754717
2140,PITT_1504A,38,229,6,2,0,0.0,PITT,1504A,71.53558052434457
2141,PITT_1504B,164,446,12,9,0,0.0,PITT,1504B,46.22950819672131
2142,PITT_1505A,94,266,3,4,0,0.0,PITT,1505A,47.77777777777778
2143,PITT_1505B,38,315,10,3,0,0.0,PITT,1505B,78.47025495750708
2144,PITT_1506,70,150,8,4,0,0.0,PITT,1506,36.36363636363637
